Title,Citation Count,Scholarly Output,Percent Cited,CiteScore,SNIP,SJR,subject_area,Percentile,RANK,Rank Out Of,Publisher,Open Access,Quartile,URL Scopus Source ID,Print ISSN,E-ISSN,Index,Publisher2,Percentile2,Open Access2
IEEE Transactions on Cybernetics,25372,1245,94.8,20.4,3.786,4.393,Information Systems,99.0,3.0,300.0,IEEE,NO,1.0,https://www.scopus.com/sourceid/21100274221,2168-2267,2168-2275,Scopus & SCIEISI,IEEE,100.0,No
International Conference on Geoinformatics,110,402,20.1,0.3,0.12300000000000001,0.115,Information Systems,8.0,276.0,300.0,International Association of Chinese Professionals in Geographic Information Sciences,NO,4.0,https://www.scopus.com/sourceid/21100285411,2161-024X,2161-0258,Scopus,Others,400.0,No
IEEE Transactions on Signal and Information Processing over Networks,1436,212,79.7,6.8,1.493,1.238,Information Systems,85.0,43.0,300.0,IEEE,NO,1.0,https://www.scopus.com/sourceid/21100854641,,2373-776X,Scopus,IEEE,100.0,No
Multidimensional Systems and Signal Processing,1199,335,67.5,3.6,0.988,0.38799999999999996,Information Systems,63.0,110.0,300.0,Springer Nature,NO,2.0,https://www.scopus.com/sourceid/12409,0923-6082,1573-0824,Scopus & SCIEISI,Springer,200.0,No
Multimedia Systems,781,207,67.6,3.8,0.995,0.405,Information Systems,66.0,101.0,300.0,Springer Nature,NO,2.0,https://www.scopus.com/sourceid/25626,0942-4962,1432-1882,Scopus & SCIEISI,Springer,200.0,No
Materials Discovery,250,45,86.7,5.6,1.028,0.525,Information Systems,79.0,63.0,300.0,Elsevier,NO,1.0,https://www.scopus.com/sourceid/21100782433,,2352-9245,Scopus,Elsevier,100.0,No
ECTI Transactions on Computer and Information Technology,3,30,10.0,0.1,0.0,0.102,Information Systems,3.0,291.0,300.0,ECTI Association Sirindhon International Institute of Technology,YES,4.0,https://www.scopus.com/sourceid/21100899864,,2286-9131,Scopus,Others,400.0,Yes
Journal of China Universities of Posts and Telecommunications,344,256,41.0,1.3,0.461,0.19899999999999998,Information Systems,32.0,204.0,300.0,Beijing University of Posts and Telecommunications,NO,3.0,https://www.scopus.com/sourceid/4700153604,1005-8885,,Scopus,Others,300.0,No
Information Technology and Tourism,403,90,74.4,4.5,1.368,0.731,Information Systems,74.0,76.0,300.0,Springer Nature,NO,2.0,https://www.scopus.com/sourceid/21100304858,1098-3058,1943-4294,Scopus,Springer,200.0,No
i-com,31,37,43.2,0.8,0.316,0.163,Information Systems,19.0,241.0,300.0,Walter de Gruyter,NO,4.0,https://www.scopus.com/sourceid/21100897522,1618-162X,2196-6826,Scopus,Others,400.0,No
International Journal of General Systems,709,172,71.5,4.1,0.982,0.564,Information Systems,70.0,88.0,300.0,Taylor & Francis,NO,2.0,https://www.scopus.com/sourceid/12360,0308-1079,1563-5104,Scopus & SCIEISI,Taylor and Francis,200.0,No
Neuroinformatics,1039,126,81.7,8.2,2.238,1.984,Information Systems,90.0,28.0,300.0,Springer Nature,NO,1.0,https://www.scopus.com/sourceid/23987,1539-2791,1559-0089,Scopus & SCIEISI,Springer,100.0,No
Frontiers in ICT,411,108,70.4,3.8,0.877,0.37,Information Systems,66.0,100.0,300.0,Frontiers Media S.A.,YES,2.0,https://www.scopus.com/sourceid/21100893766,,2297-198X,Scopus,Others,200.0,Yes
Information Processing and Management,3182,371,82.7,8.6,3.199,1.192,Information Systems,92.0,23.0,300.0,Elsevier,NO,1.0,https://www.scopus.com/sourceid/12689,0306-4573,1873-5371,Scopus & SCIEISI,Elsevier,100.0,No
International Journal of Computing and Digital Systems,42,105,25.7,0.4,0.292,0.10800000000000001,Information Systems,11.0,265.0,300.0,University of Bahrain,YES,4.0,https://www.scopus.com/sourceid/21100890383,,2210-142X,Scopus,Others,400.0,Yes
Bulletin of the Polish Academy of Sciences: Technical Sciences,963,385,62.3,2.5,1.005,0.361,Information Systems,50.0,150.0,300.0,Polish Academy of Sciences,YES,2.0,https://www.scopus.com/sourceid/13427,0239-7528,2300-1917,Scopus,Others,200.0,Yes
Journal of Web Engineering,113,86,55.8,1.3,0.5329999999999999,0.19899999999999998,Information Systems,30.0,208.0,300.0,River Publishers,NO,3.0,https://www.scopus.com/sourceid/18400156714,1540-9589,,Scopus & SCIEISI,Others,300.0,No
Information (Switzerland),2202,927,58.4,2.4,0.929,0.353,Information Systems,47.0,157.0,300.0,Multidisciplinary Digital Publishing Institute (MDPI),YES,3.0,https://www.scopus.com/sourceid/21100223111,2078-2489,,Scopus,Others,300.0,Yes
Journal of the Association for Information Science and Technology,5079,647,87.6,7.9,2.0269999999999997,1.27,Information Systems,90.0,30.0,300.0,Wiley-Blackwell,NO,1.0,https://www.scopus.com/sourceid/21100307484,2330-1635,2330-1643,Scopus & SCIEISI,Others,100.0,No
Statistical Analysis and Data Mining,233,117,51.3,2.0,0.758,0.753,Information Systems,41.0,177.0,300.0,Wiley-Blackwell,NO,3.0,https://www.scopus.com/sourceid/16900154710,1932-1864,1932-1872,Scopus & SCIEISI,Others,300.0,No
Information Technology and People,720,236,65.7,3.1,1.381,0.71,Information Systems,57.0,127.0,300.0,Emerald,NO,2.0,https://www.scopus.com/sourceid/130132,0959-3845,,Scopus,Others,200.0,No
Semantic Web and Information Systems,350,99,61.6,3.5,1.369,0.564,Information Systems,63.0,111.0,300.0,IGI Global Publishing,NO,2.0,https://www.scopus.com/sourceid/4900153220,1552-6283,1552-6291,Scopus & SCIEISI,IGI Global,200.0,No
Reference and User Services Quarterly,126,106,43.4,1.2,1.0290000000000001,0.6940000000000001,Information Systems,28.0,215.0,300.0,American Library Association,NO,3.0,https://www.scopus.com/sourceid/16004,1094-9054,,Scopus,Others,300.0,No
Journal of Information Systems and Telecommunication,36,97,22.7,0.4,0.09699999999999999,0.122,Information Systems,10.0,268.0,300.0,"Iranian Academic Center for Education, Culture and Research",YES,4.0,https://www.scopus.com/sourceid/21100818502,2322-1437,2345-2773,Scopus,Others,400.0,Yes
International Journal of Computing,286,97,63.9,2.9,1.254,0.198,Information Systems,55.0,134.0,300.0,Research Institute of Intelligent Computer Systems,NO,2.0,https://www.scopus.com/sourceid/21100820054,1727-6209,2312-5381,Scopus,Others,200.0,No
Journal of Medical Systems,6129,1048,71.4,5.8,1.66,0.6859999999999999,Information Systems,81.0,57.0,300.0,Springer Nature,NO,1.0,https://www.scopus.com/sourceid/23710,0148-5598,1573-689X,Scopus,Springer,100.0,No
Journal of Signal Processing Systems,1032,439,63.1,2.4,0.833,0.298,Information Systems,47.0,159.0,300.0,Springer Nature,NO,3.0,https://www.scopus.com/sourceid/11400153333,1939-8018,1939-8115,Scopus & SCIEISI,Springer,300.0,No
Journal of Internet Services and Information Security,6,19,26.3,0.3,,,Information Systems,9.0,273.0,300.0,Innovative Information Science and Technology Research Group,NO,4.0,https://www.scopus.com/sourceid/21100935071,2182-2069,2182-2077,Scopus,Others,400.0,No
New Review of Hypermedia and Multimedia,139,57,47.4,2.4,0.825,0.305,Information Systems,48.0,154.0,300.0,Taylor & Francis,NO,3.0,https://www.scopus.com/sourceid/25631,1361-4568,1740-7842,Scopus & SCIEISI,Taylor and Francis,300.0,No
"Radioelektronika, Nanosistemy, Informacionnye Tehnologii",41,95,20.0,0.4,0.209,0.205,Information Systems,12.0,264.0,300.0,Russian Academy of Natural Science,NO,4.0,https://www.scopus.com/sourceid/21100850743,2218-3000,2414-1267,Scopus,Others,400.0,No
Kybernetika,216,226,35.8,1.0,0.41,0.24100000000000002,Information Systems,22.0,233.0,300.0,Akademie Ved Ceske Republiky,YES,4.0,https://www.scopus.com/sourceid/24449,0023-5954,,Scopus & SCIEISI,Others,400.0,Yes
Distributed and Parallel Databases,164,79,55.7,2.1,0.774,0.31,Information Systems,43.0,169.0,300.0,Springer Nature,NO,3.0,https://www.scopus.com/sourceid/13130,0926-8782,1573-7578,Scopus & SCIEISI,Springer,300.0,No
Library Resources and Technical Services,72,71,39.4,1.0,1.208,0.706,Information Systems,23.0,230.0,300.0,American Library Association,NO,4.0,https://www.scopus.com/sourceid/98245,0024-2527,,Scopus,Others,400.0,No
IEEE/CAA Journal of Automatica Sinica,3304,397,81.4,8.3,2.151,1.531,Information Systems,91.0,26.0,300.0,IEEE,NO,1.0,https://www.scopus.com/sourceid/21100367773,2329-9266,2329-9274,Scopus,IEEE,100.0,No
International Journal of Information Management,6804,484,91.9,14.1,3.773,2.8810000000000002,Information Systems,98.0,5.0,300.0,Elsevier,NO,1.0,https://www.scopus.com/sourceid/15631,0268-4012,,Scopus,Elsevier,100.0,No
Computers and Geosciences,3979,681,80.0,5.8,1.655,0.955,Information Systems,80.0,58.0,300.0,Elsevier,NO,1.0,https://www.scopus.com/sourceid/110327,0098-3004,,Scopus & SCIEISI,Elsevier,100.0,No
Information Systems Journal,1272,136,100.0,9.4,2.329,2.083,Information Systems,94.0,18.0,300.0,Wiley-Blackwell,NO,1.0,https://www.scopus.com/sourceid/12321,1350-1917,1365-2575,Scopus,Others,100.0,No
Library Hi Tech News,149,184,39.1,0.8,0.7090000000000001,0.245,Information Systems,19.0,242.0,300.0,Emerald,NO,4.0,https://www.scopus.com/sourceid/145356,0741-9058,,Scopus,Others,400.0,No
Journal of Systems Science and Systems Engineering,337,140,74.3,2.4,0.825,0.447,Information Systems,48.0,155.0,300.0,Springer Nature,NO,3.0,https://www.scopus.com/sourceid/4700152484,1004-3756,,Scopus,Springer,300.0,No
International Journal of Intelligent Information and Database Systems,15,59,20.3,0.3,0.08900000000000001,0.109,Information Systems,6.0,280.0,300.0,Inderscience,NO,4.0,https://www.scopus.com/sourceid/15700154703,1751-5858,1751-5866,Scopus,Inderscience,400.0,No
Journal of Information Processing Systems,1188,358,99.2,3.3,1.069,0.322,Information Systems,61.0,117.0,300.0,Korea Information Processing Society (KIPS),NO,2.0,https://www.scopus.com/sourceid/21100203301,1976-913X,2092-805X,Scopus,Others,200.0,No
International Journal of Healthcare Information Systems and Informatics,87,65,49.2,1.3,0.344,0.192,Information Systems,31.0,205.0,300.0,IGI Global Publishing,NO,3.0,https://www.scopus.com/sourceid/20100195036,1555-3396,1555-340X,Scopus,IGI Global,300.0,No
Journal of Computer Networks and Communications,406,130,66.9,3.1,1.074,0.35100000000000003,Information Systems,58.0,124.0,300.0,Hindawi,YES,2.0,https://www.scopus.com/sourceid/21100203114,2090-7141,2090-715X,Scopus,Others,200.0,Yes
Information and Computer Security,310,140,57.9,2.2,0.858,0.293,Information Systems,45.0,165.0,300.0,Emerald,NO,3.0,https://www.scopus.com/sourceid/21100421900,2056-4961,,Scopus,Others,300.0,No
VINE Journal of Information and Knowledge Management Systems,362,138,60.1,2.6,0.9520000000000001,0.371,Information Systems,51.0,147.0,300.0,Emerald,NO,2.0,https://www.scopus.com/sourceid/21100801725,,2059-5891,Scopus,Others,200.0,No
Journal of Intelligent Transportation Systems,1028,164,81.7,6.3,2.08,1.891,Information Systems,82.0,52.0,300.0,Taylor & Francis,NO,1.0,https://www.scopus.com/sourceid/144889,1547-2450,,Scopus,Taylor and Francis,100.0,No
Journal of Documentation,790,312,62.8,2.5,1.515,0.89,Information Systems,50.0,149.0,300.0,Emerald,NO,2.0,https://www.scopus.com/sourceid/12794,0022-0418,,Scopus,Others,200.0,No
Journal of the ACM,1147,170,81.2,6.7,3.389,2.022,Information Systems,85.0,44.0,300.0,ACM,NO,1.0,https://www.scopus.com/sourceid/23127,0004-5411,1557-735X,Scopus & SCIEISI,ACM,100.0,No
"Pixel-Bit, Revista de Medios y Educacion",24,53,37.7,0.5,0.198,0.166,Information Systems,12.0,262.0,300.0,Universidad de Sevilla,YES,4.0,https://www.scopus.com/sourceid/21100900141,1133-8482,2171-7966,Scopus,Others,400.0,Yes
Electronic Journal of Information Systems in Developing Countries,384,186,68.3,2.1,0.987,0.33399999999999996,Information Systems,43.0,170.0,300.0,Wiley-Blackwell,YES,3.0,https://www.scopus.com/sourceid/21100201977,1681-4835,,Scopus,Others,300.0,Yes
Wireless Networks,3870,933,67.8,4.1,1.311,0.48200000000000004,Information Systems,71.0,87.0,300.0,Springer Nature,NO,2.0,https://www.scopus.com/sourceid/17569,1022-0038,1572-8196,Scopus & SCIEISI,Springer,200.0,No
Journal of System and Management Sciences,1,32,3.1,0.0,,,Information Systems,1.0,297.0,300.0,Success Culture Press,NO,4.0,https://www.scopus.com/sourceid/21100944442,1816-6075,1818-0523,Scopus,Others,400.0,No
Journal of Big Data,1445,238,65.1,6.1,2.501,0.925,Information Systems,82.0,53.0,300.0,Springer Nature,YES,1.0,https://www.scopus.com/sourceid/21100791292,,2196-1115,Scopus,Springer,100.0,Yes
Journal of Heuristics,357,115,67.8,3.1,1.294,0.667,Information Systems,58.0,125.0,300.0,Springer Nature,NO,2.0,https://www.scopus.com/sourceid/24358,1381-1231,1572-9397,Scopus & SCIEISI,Springer,200.0,No
International Journal of Information and Communication Technology,159,250,30.0,0.6,0.28300000000000003,0.177,Information Systems,15.0,255.0,300.0,Inderscience,NO,4.0,https://www.scopus.com/sourceid/17700156776,1466-6642,1741-8070,Scopus,Inderscience,400.0,No
IEEE Transactions on Cloud Computing,2261,227,91.2,10.0,2.352,0.9740000000000001,Information Systems,95.0,15.0,300.0,IEEE,NO,1.0,https://www.scopus.com/sourceid/21100338351,2168-7161,,Scopus & SCIEISI,IEEE,100.0,No
GeoInformatica,446,116,74.1,3.8,1.101,0.491,Information Systems,67.0,98.0,300.0,Springer Nature,NO,2.0,https://www.scopus.com/sourceid/24506,1384-6175,1573-7624,Scopus & SCIEISI,Springer,200.0,No
IEEE Transactions on Industrial Informatics,22254,1605,89.8,13.9,3.179,2.345,Information Systems,98.0,6.0,300.0,IEEE,NO,1.0,https://www.scopus.com/sourceid/144912,1551-3203,,Scopus & SCIEISI,IEEE,100.0,No
International Journal on Software Tools for Technology Transfer,720,149,79.2,4.8,1.3559999999999999,0.373,Information Systems,76.0,71.0,300.0,Springer Nature,NO,1.0,https://www.scopus.com/sourceid/19271,1433-2779,1433-2787,Scopus & SCIEISI,Springer,100.0,No
Journal of Advances in Information Fusion,157,54,48.1,2.9,0.871,0.474,Information Systems,54.0,138.0,300.0,Information Society of Information Fusion,NO,2.0,https://www.scopus.com/sourceid/21100259128,1557-6418,,Scopus,Others,200.0,No
Informatsionno-Upravliaiushchie Sistemy,61,133,30.8,0.5,0.507,0.201,Information Systems,13.0,261.0,300.0,Saint Petersburg State University,NO,4.0,https://www.scopus.com/sourceid/21100902603,1684-8853,2541-8610,Scopus,Others,400.0,No
ACM Transactions on Modeling and Performance Evaluation of Computing Systems,239,75,62.7,3.2,1.249,0.593,Information Systems,59.0,123.0,300.0,ACM,NO,2.0,https://www.scopus.com/sourceid/21100934924,2376-3639,2376-3647,Scopus,ACM,200.0,No
INFORMS Journal on Computing,682,186,74.2,3.7,1.4280000000000002,1.476,Information Systems,64.0,107.0,300.0,Institute for Operations Research and the Management Sciences,NO,2.0,https://www.scopus.com/sourceid/25040,1091-9856,1526-5528,Scopus & SCIEISI,Others,200.0,No
IEEE Internet of Things Journal,21178,1681,80.3,12.6,4.11,2.6069999999999998,Information Systems,97.0,8.0,300.0,IEEE,NO,1.0,https://www.scopus.com/sourceid/21100338350,2327-4662,,Scopus & SCIEISI,IEEE,100.0,No
NEC Technical Journal,37,144,17.4,0.3,0.158,0.11199999999999999,Information Systems,7.0,278.0,300.0,NEC Media Products Ltd.,NO,4.0,https://www.scopus.com/sourceid/4900152401,1880-5884,,Scopus,Others,400.0,No
International Journal of Intelligent Transportation Systems Research,192,73,64.4,2.6,1.169,0.40299999999999997,Information Systems,51.0,146.0,300.0,Springer Nature,NO,2.0,https://www.scopus.com/sourceid/19600157217,1868-8659,,Scopus,Springer,200.0,No
International Journal of Information Security and Privacy,84,89,41.6,0.9,0.40299999999999997,0.139,Information Systems,21.0,235.0,300.0,IGI Global Publishing,NO,4.0,https://www.scopus.com/sourceid/19800188053,1930-1650,1930-1669,Scopus,IGI Global,400.0,No
Big Data,522,93,60.2,5.6,2.036,0.973,Information Systems,79.0,62.0,300.0,Mary Ann Liebert,NO,1.0,https://www.scopus.com/sourceid/21100780696,2167-6461,2167-647X,Scopus & SCIEISI,Others,100.0,No
SCIRES-IT,62,58,37.9,1.1,0.855,0.326,Information Systems,24.0,227.0,300.0,Caspur-Ciber Publishing,YES,4.0,https://www.scopus.com/sourceid/21100857424,,2239-4303,Scopus,Others,400.0,Yes
Scandinavian Journal of Information Systems,74,30,53.3,2.5,1.078,0.457,Information Systems,49.0,152.0,300.0,"Department of Mathematics and Computer Science, Institute of Electronic Systems, University of Aalborg",NO,3.0,https://www.scopus.com/sourceid/21100199731,0905-0167,1901-0990,Scopus,Others,300.0,No
Supercomputing Frontiers and Innovations,222,128,53.9,1.7,1.0170000000000001,0.23800000000000002,Information Systems,38.0,185.0,300.0,South Ural State University,YES,3.0,https://www.scopus.com/sourceid/21100843325,2409-6008,2313-8734,Scopus,Others,300.0,Yes
Molecular Diversity,1140,299,72.9,3.8,0.735,0.368,Information Systems,67.0,99.0,300.0,Springer Nature,NO,2.0,https://www.scopus.com/sourceid/29053,1381-1991,1573-501X,Scopus,Springer,200.0,No
Journal of Operation and Automation in Power Engineering,3,24,8.3,0.1,,,Information Systems,3.0,290.0,300.0,University of Mohaghegh Ardabili,NO,4.0,https://www.scopus.com/sourceid/21100943513,2322-4576,2423-4567,Scopus,Others,400.0,No
Information Systems Frontiers,2026,301,91.0,6.7,1.926,1.02,Information Systems,84.0,46.0,300.0,Springer Nature,NO,1.0,https://www.scopus.com/sourceid/15572,1387-3326,1572-9419,Scopus & SCIEISI,Springer,100.0,No
Information and Software Technology,4036,528,83.9,7.6,2.555,0.7809999999999999,Information Systems,89.0,32.0,300.0,Elsevier,NO,1.0,https://www.scopus.com/sourceid/18732,0950-5849,,Scopus & SCIEISI,Elsevier,100.0,No
Transinformacao,84,114,33.3,0.7,0.706,0.196,Information Systems,18.0,246.0,300.0,Pontificia Universidade Catolica de Campinas,YES,4.0,https://www.scopus.com/sourceid/19900191876,0103-3786,,Scopus,Others,400.0,Yes
Journal of Information Technology Management,35,93,29.0,0.4,0.062,0.11,Information Systems,11.0,267.0,300.0,University of Tehran,YES,4.0,https://www.scopus.com/sourceid/21100830705,2008-5893,2423-5059,Scopus,Others,400.0,Yes
Journal of Information and Communication Convergence Engineering,72,118,33.1,0.6,0.423,0.13699999999999998,Information Systems,14.0,258.0,300.0,The Korean Institute of Information and Commucation Engineering,YES,4.0,https://www.scopus.com/sourceid/21100839128,2234-8255,2234-8883,Scopus,Others,400.0,Yes
Matematiche,22,76,15.8,0.3,0.33799999999999997,0.163,Information Systems,8.0,274.0,300.0,Universita di Catania,YES,4.0,https://www.scopus.com/sourceid/21100846307,0373-3505,2037-5298,Scopus,Others,400.0,Yes
Journal of Information Science Theory and Practice,41,56,28.6,0.7,1.093,0.184,Information Systems,17.0,247.0,300.0,Korea Institute of Science and Technology Information,YES,4.0,https://www.scopus.com/sourceid/21100830763,2287-9099,2287-4577,Scopus,Others,400.0,Yes
Journal of Systems and Software,6381,820,85.1,7.8,2.387,0.772,Information Systems,89.0,31.0,300.0,Elsevier,NO,1.0,https://www.scopus.com/sourceid/19309,0164-1212,,Scopus & SCIEISI,Elsevier,100.0,No
Australasian Journal of Information Systems,188,93,67.7,2.0,0.568,0.29600000000000004,Information Systems,42.0,174.0,300.0,"UQ Business School, The University of Queensland",YES,3.0,https://www.scopus.com/sourceid/21100204505,1449-8618,1326-2238,Scopus,Others,300.0,Yes
Journal of Cases on Information Technology,59,74,36.5,0.8,0.29100000000000004,0.146,Information Systems,19.0,243.0,300.0,IGI Global Publishing,NO,4.0,https://www.scopus.com/sourceid/88934,1548-7717,1548-7725,Scopus,IGI Global,400.0,No
Journal of Information Systems,342,86,73.3,4.0,1.671,0.78,Information Systems,69.0,93.0,300.0,American Accounting Association,NO,2.0,https://www.scopus.com/sourceid/15688,0888-7985,1558-7959,Scopus,Others,200.0,No
Journal of Enterprise Transformation,14,13,53.8,1.1,0.203,0.115,Information Systems,25.0,224.0,300.0,Taylor & Francis,NO,3.0,https://www.scopus.com/sourceid/21100463830,1948-8297,1948-8289,Scopus,Taylor and Francis,300.0,No
